class_count,pct,se,ci_lo,ci_hi
class_cat0,2.4784985023817896,0.288031878345803,1.9139560208240156,3.0430409839395636
class_cat1,40.84652910307244,1.0197709324693724,38.84777807543247,42.84528013071241
class_cat2,35.87787209464744,0.9589694810951754,33.998291911700896,37.75745227759398
class_cat3,15.686488970158916,0.6458486423206686,14.420625631210406,16.952352309107425
class_cat4+,5.110611329739414,0.4336689870558303,4.260620115109987,5.960602544368841
